#gene	sample	DS	Expression	RTS	p_exp	p_rts	p_combined
KCNJ10	Brain(Germinal_Matrix)	0.24700589596726144	3.117241690951188	0.0792386091474	0.1272872712728727	9.999000099990002e-05	0.00015618812730624384
PCDHGB6	Brain(Germinal_Matrix)	0.24525847093281802	4.874334355531793	0.0503163002461	0.0084991500849915	0.1404859514048595	0.009230228124756365
GP1BB	Brain(Germinal_Matrix)	0.24498823245521087	4.594594459615907	0.0533209698067	0.0397960203979602	0.033996600339966	0.010289681706646065
CELF5	Brain(Germinal_Matrix)	0.24377303981637602	3.775034214312143	0.0645750544173	0.07089291070892911	0.009999000099990002	0.005849395272647384
DISP3	Brain(Germinal_Matrix)	0.24079747462534445	3.3024078224983056	0.07291572924	0.14088591140885912	0.0336966303369663	0.030146636485793802
CBX8	Brain(Germinal_Matrix)	0.2401775689351968	1.7307701976016252	0.138769184533	0.32566743325667435	0.018998100189981004	0.03765009976412608
CXCL14	Brain(Germinal_Matrix)	0.23846701664161768	3.047090565829133	0.0782605608497	0.12518748125187482	0.018598140185981403	0.01644361400302317
NCAM1	Brain(Germinal_Matrix)	0.23470583992032423	4.872277032766413	0.0481716943314	0.028997100289971003	0.15348465153484653	0.028549389879489514
PLXNA4	Brain(Germinal_Matrix)	0.2297481004387146	1.6567031049012146	0.138677895731	0.36096390360963904	9.999000099990002e-05	0.0004053009141069721
CALY	Brain(Germinal_Matrix)	0.2290294773268926	3.1675825304806504	0.0723041862755	0.14078592140785923	0.011398860113988602	0.011931290375310977
SNCB	Brain(Germinal_Matrix)	0.22888483342910837	1.7040205549200482	0.134320465072	0.3374662533746625	9.999000099990002e-05	0.000381188400417349
PDGFRA	Brain(Germinal_Matrix)	0.2264459652195812	2.307174545327853	0.098148605912	0.2990700929907009	0.011198880111988802	0.022436689509720602
DRD2	Brain(Germinal_Matrix)	0.22370394562320323	3.1557230098629323	0.0708883336478	0.19338066193380662	0.018098190180981903	0.02329156826732415
NTN1	Brain(Germinal_Matrix)	0.22218788358970692	1.8301785791319998	0.121402297089	0.32466753324667535	0.030996900309969003	0.056344789705670056
NTM	Brain(Germinal_Matrix)	0.2210288685374438	2.8148696519962804	0.0785218840882	0.1536846315368463	0.0115988401159884	0.013065660452195304
KCNA2	Brain(Germinal_Matrix)	0.22053725841993424	1.6828742305072826	0.131047974009	0.34006599340065996	0.0086991300869913	0.020184770264713228
SOX3	Brain(Germinal_Matrix)	0.2201747622425539	2.896905919247096	0.0760034217127	0.15298470152984703	9.999000099990002e-05	0.0001849072398123336
PCDHGA10	Brain(Germinal_Matrix)	0.2198438783974716	4.853287286036174	0.0452979321933	0.0415958404159584	0.1650834916508349	0.041070655844041015
ECEL1	Brain(Germinal_Matrix)	0.21918612728560397	1.3501489144835375	0.162342186802	0.43955604439556045	0.0100989901009899	0.028486901605465704
SLC26A10	Brain(Germinal_Matrix)	0.21855611012589196	1.5939181007760634	0.137118782966	0.393960603939606	9.999000099990002e-05	0.00043890483707098306
EOMES	Brain(Germinal_Matrix)	0.21685324056067712	1.2011688769932016	0.180535180951	0.42615738426157385	0.008899110088991101	0.0249342252027924
PCDHGB7	Brain(Germinal_Matrix)	0.2152736287913658	4.901913580380308	0.0439162431694	0.010998900109989001	0.11448855114488551	0.009667550742686935
SMARCD3	Brain(Germinal_Matrix)	0.21369182541871806	3.898491871143795	0.0548139722954	0.0382961703829617	0.031596840315968405	0.009337988370669136
ADGRB1	Brain(Germinal_Matrix)	0.21191102795592787	2.4992203844274594	0.0847908528901	0.2508749125087491	9.999000099990002e-05	0.00029081625523733843
VSTM2B	Brain(Germinal_Matrix)	0.2108376315515451	1.6172076496984609	0.130371403815	0.36926307369263073	9.999000099990002e-05	0.00041378016559346037
DTX1	Brain(Germinal_Matrix)	0.21071053850822577	3.3185039416776245	0.0634956420759	0.11628837116288371	0.0187981201879812	0.015576757624448979
KCNG1	Brain(Germinal_Matrix)	0.20934804463284337	2.672353936443936	0.0783384422916	0.15908409159084091	9.999000099990002e-05	0.00019165748123351725
FXYD6	Brain(Germinal_Matrix)	0.2087705514067361	6.134104951429406	0.0340343950845	9.999000099990002e-05	0.0695930406959304	8.95957762211836e-05
MEIS3	Brain(Germinal_Matrix)	0.20756308191803688	3.623166910748555	0.0572877504766	0.05879412058794121	0.0197980201979802	0.009027907924196256
ZFHX4	Brain(Germinal_Matrix)	0.20669884747135894	2.438775447444311	0.0847551781317	0.264973502649735	9.999000099990002e-05	0.0003057108488698959
C1QL1	Brain(Germinal_Matrix)	0.2058504654215504	3.206560299145552	0.0641966612873	0.11608839116088392	0.010298970102989701	0.009240859044047214
XKR6	Brain(Germinal_Matrix)	0.20385530247023803	1.164087870627021	0.175120201502	0.46335366463353667	9.999000099990002e-05	0.000508697786397782
NTNG2	Brain(Germinal_Matrix)	0.2017035053621657	0.8633118070832684	0.233639229427	0.38606139386061394	9.999000099990002e-05	0.00043088633099210315
IRX1	Brain(Germinal_Matrix)	0.1983075537070075	1.0206507471983979	0.194295212394	0.459054094590541	9.999000099990002e-05	0.0005044053705251434
SLC1A2	Brain(Germinal_Matrix)	0.19689760837274117	2.9156603987884324	0.0675310500683	0.15678432156784322	0.019198080191980802	0.020485259782175972
MEIS1	Brain(Germinal_Matrix)	0.19676847439627826	2.3230737594213613	0.0847017765141	0.27447255274472554	0.010998900109989001	0.02053714025750529
CAMK2N1	Brain(Germinal_Matrix)	0.19567312134827314	4.896054625385001	0.0399654694075	9.999000099990002e-05	0.1521847815218478	0.00018402017909996618
PCDHGA11	Brain(Germinal_Matrix)	0.19549454017032267	4.7209334054105545	0.0414101457026	0.028897110288971104	0.0907909209079092	0.018216171935447195
ADD2	Brain(Germinal_Matrix)	0.19416258384689075	3.7272584669830513	0.052092599847	0.059494050594940506	0.0183981601839816	0.00855676009572336
GATA4	Heart(Right_Atrium)	2.842261528807043	3.9930682872792693	0.711798878537	0.021097890210978902	9.999000099990002e-05	2.967970144991944e-05
NKX2-5	Heart(Right_Atrium)	2.151036886519572	5.169574490655311	0.41609553947	9.999000099990002e-05	9.999000099990002e-05	1.9416997140355032e-07
TBX5	Heart(Right_Atrium)	2.0504928579790986	4.478404426196135	0.457862368567	0.0108989101089891	9.999000099990002e-05	1.605198025180887e-05
BTNL9	Heart(Right_Atrium)	1.0154049829063667	3.4949002097625117	0.290539048889	0.0096990300969903	9.999000099990002e-05	1.4397904937819588e-05
PEBP4	Heart(Right_Atrium)	0.9206474353737335	4.964395874011384	0.185450044424	9.999000099990002e-05	9.999000099990002e-05	1.9416997140355032e-07
HAND2	Heart(Right_Atrium)	0.8668579494940227	4.1615981442439	0.208299292591	0.008899110088991101	9.999000099990002e-05	1.3287039943297535e-05
GATA2	Heart(Right_Atrium)	0.8361438853228389	2.4190339056372925	0.345651990811	0.07579242075792421	9.999000099990002e-05	9.693030886911795e-05
TBX3	Heart(Right_Atrium)	0.8010821509089707	2.411798177967362	0.332151403972	0.0756924307569243	0.009599040095990401	0.0059776528753851714
NR2F1	Heart(Right_Atrium)	0.7997588092675456	3.058472303375177	0.261489635981	0.043695630436956304	9.999000099990002e-05	5.8288282505423116e-05
NRN1	Heart(Right_Atrium)	0.7909907138614677	2.699009456450061	0.293067040566	0.0387961203879612	9.999000099990002e-05	5.221387323321409e-05
GATA6	Heart(Right_Atrium)	0.7868299050213342	4.081174888173458	0.192794949146	0.016998300169983	9.999000099990002e-05	2.4279783705195896e-05
RNF220	Heart(Right_Atrium)	0.7794451112832022	2.5614046207607255	0.304303781201	0.06109389061093891	9.999000099990002e-05	7.944944817978414e-05
CNTFR	Heart(Right_Atrium)	0.7310709089810324	4.006933105211131	0.182451488404	0.03189681031896811	0.010498950104989501	0.0030145262872718044
CDH22	Heart(Right_Atrium)	0.7051769216191713	1.3289300437303198	0.530635096216	0.20637936206379362	9.999000099990002e-05	0.00024326556355037113
EEF1A2	Heart(Right_Atrium)	0.7016415658398574	6.746428579671897	0.10400192599	9.999000099990002e-05	9.999000099990002e-05	1.9416997140355032e-07
TBX20	Heart(Right_Atrium)	0.6998084970087789	2.900047023419583	0.241309362006	0.09109089091090891	9.999000099990002e-05	0.00011482077238958845
NR2F2	Heart(Right_Atrium)	0.6972059990445941	3.268237254405925	0.213327841516	0.051894810518948106	9.999000099990002e-05	6.833332250775054e-05
ANK1	Heart(Right_Atrium)	0.6522383699426055	3.3034007799378884	0.197444516543	0.05319468053194681	9.999000099990002e-05	6.991335877044504e-05
IGF2	Heart(Right_Atrium)	0.6333780357686115	3.858959724485537	0.16413180779	0.028197180281971802	9.999000099990002e-05	3.884893555410192e-05
MSX1	Heart(Right_Atrium)	0.629808356501528	1.5184185140469317	0.414779160472	0.16748325167483252	9.999000099990002e-05	0.0002009147958840476
EBF2	Heart(Right_Atrium)	0.6205802741276935	1.6897267436629033	0.367266646193	0.14588541145885411	9.999000099990002e-05	0.00017701970365449943
CRTAC1	Heart(Right_Atrium)	0.6115743617120242	1.7989005773794216	0.339971185402	0.11818818118188182	9.999000099990002e-05	0.00014589956390358985
PDE2A	Heart(Right_Atrium)	0.6085144812517924	2.9612443430953177	0.205492830293	0.09829017098290171	9.999000099990002e-05	0.00012314793914440343
INS-IGF2	Heart(Right_Atrium)	0.5901583942961313	3.0381210400457777	0.194251113276	0.0796920307969203	9.999000099990002e-05	0.00010151770310384985
NGFR	Heart(Right_Atrium)	0.5821078905409313	2.764934503302922	0.210532253059	0.12148785121487851	9.999000099990002e-05	0.0001496384045675698
EBF3	Heart(Right_Atrium)	0.5793655065637981	2.031563461435372	0.285182086389	0.10438956104389562	9.999000099990002e-05	0.00013016145508729728
GNAS	Heart(Right_Atrium)	0.5766386241773781	5.497598460597572	0.104889185398	0.010198980101989802	9.999000099990002e-05	1.5088808166560749e-05
HAND1	Heart(Right_Atrium)	0.572962280866121	1.552867560945706	0.368970474544	0.1663833616638336	9.999000099990002e-05	0.0001997049715218421
NKX2-6	Heart(Right_Atrium)	0.5654177752942635	1.0577902941478545	0.534527286195	0.24347565243475652	9.999000099990002e-05	0.000282967804916264
SCRG1	Heart(Right_Atrium)	0.5577261440074945	1.5908665268486648	0.350580098704	0.1501849815018498	9.999000099990002e-05	0.0001818006831278345
NTN1	Heart(Right_Atrium)	0.552322184224218	4.549520045895925	0.121402297089	0.0217978202179782	9.999000099990002e-05	3.059320181684206e-05
SOX17	Heart(Right_Atrium)	0.5488083874650685	1.9166284512739242	0.286340520042	0.12308769123087691	9.999000099990002e-05	0.0001514479347602
NTNG2	Heart(Right_Atrium)	0.5249795611472914	2.2469666692310333	0.233639229427	0.16368363163683633	9.999000099990002e-05	0.00019673231033385594
SYT7	Heart(Right_Atrium)	0.5191212381861826	3.345226497723494	0.155182687492	0.050294970502949704	9.999000099990002e-05	6.638418403553318e-05
BUB3	Heart(Right_Atrium)	0.5021535617855777	3.008895260080272	0.166889678231	0.08239176082391761	9.999000099990002e-05	0.00010468235456358274
FOXC1	Heart(Right_Atrium)	0.4913415716262999	2.298978597399934	0.213721681525	0.11648835116488351	9.999000099990002e-05	0.00014396991546386344
KCNQ1	Heart(Right_Atrium)	0.46903010151812163	3.435727624558978	0.136515507855	0.029997000299970003	9.999000099990002e-05	4.114306575330926e-05
SFRP1	Heart(Right_Atrium)	0.46803880293039934	3.694612985961697	0.126681415539	0.020597940205979402	9.999000099990002e-05	2.9025783957187437e-05
HCN4	Heart(Right_Atrium)	0.46298424705176305	3.402596402575863	0.136067929391	0.052594740525947405	9.999000099990002e-05	6.918451068761005e-05
NFIX	Heart(Right_Atrium)	0.4539500193278732	3.9016695933486543	0.116347632332	0.028997100289971003	9.999000099990002e-05	3.98699250681074e-05
VSTM2L	Heart(Right_Atrium)	0.45242156881898715	4.698514798967332	0.0962903360267	0.021097890210978902	9.999000099990002e-05	2.967970144991944e-05
ROBO3	Heart(Right_Atrium)	0.44149834698155926	1.3994573476461716	0.315478244281	0.1855814418558144	9.999000099990002e-05	0.00022072151927939287
GDF6	Heart(Right_Atrium)	0.43738478876948306	1.3862943611198906	0.315506432859	0.19148085191480851	9.999000099990002e-05	0.00022713882995189981
TCF21	Heart(Right_Atrium)	0.41748113704199824	2.2757276388241627	0.183449517385	0.137986201379862	9.999000099990002e-05	0.00016820273676068526
PCDHGA1	Heart(Right_Atrium)	0.40578397695033297	3.4073782407372364	0.119089795227	0.10868913108689131	0.008599140085991401	0.007454031929685363
PCDHGA3	Heart(Right_Atrium)	0.38598210411305256	3.448367186138545	0.111931845792	0.08099190080991901	0.0198980101989801	0.011974895005521825
PCDHGA2	Heart(Right_Atrium)	0.38597635894736965	3.434277484930346	0.112389392133	0.09869013098690131	0.0091990800919908	0.00726688201047701
LMX1B	Heart(Right_Atrium)	0.3853919639441052	0.5038010088290262	0.764968622909	0.3267673232676732	9.999000099990002e-05	0.0003701559621501729
PCDHGB1	Heart(Right_Atrium)	0.38340862629257455	3.435727624558978	0.111594593108	0.1040895910408959	0.031596840315968405	0.022092218542991725
TBX2	Heart(Right_Atrium)	0.3789064600309922	2.019558832078459	0.187618431319	0.16128387161283872	9.999000099990002e-05	0.00019408620916580775
PRRX1	Heart(Right_Atrium)	0.3764307583804773	2.5440399640795084	0.147965740985	0.0744925507449255	9.999000099990002e-05	9.5396768733308e-05
MIR1-1HG	Heart(Right_Atrium)	0.3731692487293927	3.192737167258506	0.116880666707	0.1382861713828617	9.999000099990002e-05	0.00016853836830460237
PCDHGB2	Heart(Right_Atrium)	0.3657003588696394	3.4446718552474347	0.106164062714	0.08249175082491751	0.03849615038496151	0.02144255808379887
CFAP77	Heart(Right_Atrium)	0.3640497548732646	1.4678743481123135	0.248011524516	0.20167983201679832	9.999000099990002e-05	0.00023819060083122402
PCDHGA5	Heart(Right_Atrium)	0.35478513159633784	3.448780468400313	0.10287263421	0.0486951304869513	0.04889511048895111	0.01676251970074971
DSP	Heart(Right_Atrium)	0.3540607163811199	4.555748822654373	0.0777173479408	9.999000099990002e-05	0.008899110088991101	1.3287039943297535e-05
GATA3	Heart(Right_Atrium)	0.3532441095516413	0.8586616190375188	0.411389191877	0.2652734726527347	9.999000099990002e-05	0.0003060269256511005
KIF1A	Heart(Right_Atrium)	0.350024291641364	3.303253737332029	0.105963489176	0.137986201379862	0.009799020097990201	0.01028439814040019
BMP7	Heart(Right_Atrium)	0.34812276338221676	3.0050388328742907	0.115846344338	0.16918308169183083	0.0103989601039896	0.01291843547884165
PCDHGA6	Heart(Right_Atrium)	0.33134595859763427	3.4509711888802306	0.0960152781528	0.0316968303169683	0.053894610538946106	0.0125939514783968
SHOX2	Heart(Right_Atrium)	0.3308311539725951	1.7779985539780179	0.186069416779	0.17098290170982902	9.999000099990002e-05	0.0002047594547056678
KCNK3	Heart(Right_Atrium)	0.33044982442241727	3.3664679011410574	0.0981592084423	0.103989601039896	9.999000099990002e-05	0.00012970266748437974
PCDHGA7	Heart(Right_Atrium)	0.3206986615373825	3.442595210358084	0.0931560761406	0.0734926507349265	0.07039296070392961	0.03240715967652858
LINGO1	Heart(Right_Atrium)	0.3198942292193911	1.7009226025562787	0.188071008486	0.18218178182181782	9.999000099990002e-05	0.0002170149285988765
CASZ1	Heart(Right_Atrium)	0.3198260977622789	2.4840729690394228	0.128750685567	0.1463853614638536	9.999000099990002e-05	0.00017757627546642531
CA4	Heart(Right_Atrium)	0.31935647331172723	2.7473350147651123	0.116242275367	0.20217978202179782	9.999000099990002e-05	0.0002387310065323981
SCN4B	Heart(Right_Atrium)	0.3141733541209242	2.101569893752837	0.149494601657	0.1060893910608939	9.999000099990002e-05	0.0001321096000054502
SSTR5	Heart(Right_Atrium)	0.3131544241519507	2.8398968419958632	0.110269647658	0.19368063193680632	9.999000099990002e-05	0.00022952704311258386
KCNJ4	Heart(Right_Atrium)	0.3126519203041622	3.7268734536231447	0.0838912091314	0.008899110088991101	9.999000099990002e-05	1.3287039943297535e-05
DMTN	Heart(Right_Atrium)	0.31092756317780973	4.226030503047475	0.0735743774101	0.0096990300969903	9.999000099990002e-05	1.4397904937819588e-05
SCARA5	Heart(Right_Atrium)	0.3086168117229496	3.719481401410833	0.0829730756567	0.019998000199980003	0.017798220177982202	0.0031822811268440187
NFIB	Heart(Right_Atrium)	0.30767928173895587	3.077911159511635	0.099963665549	0.12638736126387362	0.0100989901009899	0.009781859681085074
PHACTR3	Heart(Right_Atrium)	0.30647417391451404	1.6329591074754461	0.187680250235	0.19668033196680332	9.999000099990002e-05	0.00023277967679598768
SCN5A	Heart(Right_Atrium)	0.3062674053267977	4.1700393699241705	0.0734447275332	0.020097990200979902	0.009599040095990401	0.001843022181472348
PROX1	Heart(Right_Atrium)	0.30407274823389246	2.8063256770368064	0.108352623048	0.20307969203079693	9.999000099990002e-05	0.00023970342548875658
GRIN2C	Heart(Right_Atrium)	0.30212609898582354	3.314694966038804	0.0911474817687	0.09109089091090891	0.0206979302069793	0.013713629720444282
TBX15	Heart(Right_Atrium)	0.2977505897766709	0.6846108495376589	0.434919472833	0.271972802719728	9.999000099990002e-05	0.0003130772066587298
MSX2	Heart(Right_Atrium)	0.2971105589047179	1.2406903872610988	0.239471960092	0.2732726727327267	9.999000099990002e-05	0.0003144432474336032
TBX18	Heart(Right_Atrium)	0.29624254915570025	1.6358850824489488	0.181090073095	0.19658034196580343	0.009799020097990201	0.013969791663210681
ADORA1	Heart(Right_Atrium)	0.2917439032508478	2.955274795922715	0.0987197209726	0.13558644135586442	0.010998900109989001	0.011196851277709214
SEPT5	Heart(Right_Atrium)	0.2912407656201489	4.537447935491711	0.0641860291866	9.999000099990002e-05	0.028997100289971003	3.98699250681074e-05
MAFB	Heart(Right_Atrium)	0.29051148609117106	2.1560553002981484	0.134742131174	0.12198780121987801	9.999000099990002e-05	0.00015020410775036278
TAL1	Heart(Right_Atrium)	0.2895801263597686	1.251047211711865	0.231470182459	0.26817318268173185	0.0084991500849915	0.016145963495473276
ESRRB	Heart(Right_Atrium)	0.28928343166410836	1.451379607775825	0.199316174841	0.23647635236476353	9.999000099990002e-05	0.000275522909453969
CAMTA1	Heart(Right_Atrium)	0.2886284218444265	2.758109400974947	0.104647198455	0.20577942205779423	0.0183981601839816	0.02489821401282936
KCNH2	Heart(Right_Atrium)	0.28695341923520473	4.042788075307699	0.0709790901452	0.041195880411958805	0.017798220177982202	0.006025601446585293
KCND3	Heart(Right_Atrium)	0.2831789241915622	2.562176285279301	0.110522810557	0.22827717228277172	0.011398860113988602	0.018088330178549973
OSR2	Heart(Right_Atrium)	0.27637690875839555	1.1518370499054076	0.239944451154	0.2743725627437256	9.999000099990002e-05	0.0003155986450807406
CRLF1	Heart(Right_Atrium)	0.2725272046151738	3.432889828394645	0.0793871106381	0.06629337066293371	0.07289271072892711	0.030600233316806367
WT1	Heart(Right_Atrium)	0.2655078253271	0.8808707866428948	0.301415178427	0.2672732726727327	9.999000099990002e-05	0.0003081332392669858
PCDHGB4	Heart(Right_Atrium)	0.2648056650311309	3.4543273217163297	0.0766591119974	0.07139286071392861	0.051894810518948106	0.02444540327355585
DOK7	Heart(Right_Atrium)	0.26142361074480075	3.24138068020827	0.0806519309321	0.0948905109489051	9.999000099990002e-05	0.00011922248297758583
LHX6	Heart(Right_Atrium)	0.25722121779490437	1.0213712083246624	0.251839111675	0.2963703629637036	9.999000099990002e-05	0.0003386162749158525
CPLX1	Heart(Right_Atrium)	0.25613367403137244	2.0310388024516683	0.126109690136	0.1805819418058194	0.010698930106989302	0.014005663327560793
TNNI3	Heart(Right_Atrium)	0.2539351448784091	8.7742263476681	0.0289410296494	9.999000099990002e-05	0.020097990200979902	2.8370652995741217e-05
C1QA	Heart(Right_Atrium)	0.25309529960810134	3.4859979833546206	0.0726033981708	0.050994900509949	0.010298970102989701	0.004491331246645997
SPEG	Heart(Right_Atrium)	0.2529825490833054	3.4056872869350077	0.074282377614	0.07999200079992001	0.0211978802119788	0.012513439099861438
SPR	Heart(Right_Atrium)	0.2524016949858374	3.8889999982706063	0.0649014386984	0.0197980201979802	0.019198080191980802	0.0033732902930091644
OSR1	Heart(Right_Atrium)	0.2511296523911466	1.5673651360121927	0.160224089857	0.2141785821417858	9.999000099990002e-05	0.0002516643416597137
METAP1D	Heart(Right_Atrium)	0.25080145665471987	1.0915876737311452	0.229758417661	0.28857114288571145	9.999000099990002e-05	0.000330474812017559
CYP26B1	Heart(Right_Atrium)	0.24856852775249963	1.919126065148496	0.129521729847	0.20127987201279873	0.009499050094990502	0.013880162757247452
HLX	Heart(Right_Atrium)	0.24469574546581077	1.6399671174689232	0.149207714508	0.1434856514348565	0.0206979302069793	0.02025216620615974
VAX2	Heart(Right_Atrium)	0.24441829565632983	0.6775257996569884	0.360751274387	0.290970902909709	0.0100989901009899	0.02006960347136037
PDGFRA	Heart(Right_Atrium)	0.2432171393676014	2.478049862324787	0.098148605912	0.203979602039796	0.009599040095990401	0.014167810785303783
GJA3	Heart(Right_Atrium)	0.24242715797622505	2.024985355883777	0.11971798081	0.25047495250474955	0.029797020297970205	0.04401725957486653
TSPEAR	Heart(Right_Atrium)	0.23817856407312726	1.3174800451195308	0.180783431943	0.25647435256474355	9.999000099990002e-05	0.00029674108175956797
NFASC	Heart(Right_Atrium)	0.2373506782685501	2.494031557565001	0.0951674719386	0.1396860313968603	0.011398860113988602	0.011850565559011908
NAV2	Heart(Right_Atrium)	0.23646455578093295	1.4850078340559234	0.159234551063	0.22417758224177584	9.999000099990002e-05	0.0002623905941190656
PLXNA4	Heart(Right_Atrium)	0.23402025925460987	1.6875094478542558	0.138677895731	0.1800819918008199	0.0081991800819918	0.011100607253012294
GATA5	Heart(Right_Atrium)	0.23307613964450138	1.0155929329480173	0.229497598972	0.30916908309169083	0.011498850114988501	0.023603569371608867
GP1BB	Heart(Right_Atrium)	0.23196791817666298	4.35040696029342	0.0533209698067	9.999000099990002e-05	9.999000099990002e-05	1.9416997140355032e-07
SYPL2	Heart(Right_Atrium)	0.23022816438579757	2.1215427176984716	0.108519221633	0.2525747425257474	9.999000099990002e-05	0.0002926161716076531
PCDHGA8	Heart(Right_Atrium)	0.22829004207811232	3.4336323028053175	0.0664864557255	0.058994100589941006	0.0781921807819218	0.029425099453494703
HPCAL4	Heart(Right_Atrium)	0.22414200668735712	1.3835405729232695	0.162006095863	0.23827617238276172	0.009099090090990901	0.015466995083092669
PPP1R14C	Heart(Right_Atrium)	0.22292426478486307	4.601222403739994	0.0484489218786	0.009999000099990002	0.03189681031896811	0.002886538366473774
MECOM	Heart(Right_Atrium)	0.2216496555409747	1.612433421413899	0.137462826432	0.20307969203079693	9.999000099990002e-05	0.00023970342548875658
TRIM63	Heart(Right_Atrium)	0.2209039651167718	4.854768698482747	0.0455024695998	9.999000099990002e-05	9.999000099990002e-05	1.9416997140355032e-07
NTM	Heart(Right_Atrium)	0.2175074196994293	2.7700229334170494	0.0785218840882	0.10158984101589841	0.021597840215978402	0.015626473148074783
ALDH1A2	Heart(Right_Atrium)	0.21221096619821747	1.940466789389247	0.109360782343	0.3110688931106889	9.999000099990002e-05	0.00035390443385897754
GRIK3	Heart(Right_Atrium)	0.21094230391367047	0.9174900124496372	0.229912370763	0.3190680931906809	9.999000099990002e-05	0.0003621951215996314
MACROD1	Heart(Right_Atrium)	0.21092647726026434	3.427449752806221	0.0615403557959	0.029697030296970302	0.07139286071392861	0.015172399144073005
ADCY5	Heart(Right_Atrium)	0.20831888253141181	4.3010741382680555	0.0484341529196	0.032596740325967405	9.999000099990002e-05	4.44378977055114e-05
NPPB	Heart(Right_Atrium)	0.2063383808798504	7.116288619045373	0.0289952237642	0.008099190080991902	0.0122987701229877	0.001017441952353081
INHBB	Heart(Right_Atrium)	0.20602620825924506	1.284261635554739	0.160423859559	0.2876712328767123	9.999000099990002e-05	0.0003295340668377427
NDRG4	Heart(Right_Atrium)	0.20448397933581972	4.39676745299538	0.0465077995418	0.020897910208979104	0.010198980101989802	0.002014909832578695
KCNJ5	Heart(Right_Atrium)	0.20390118378266572	2.9122963153119565	0.0700138865371	0.09929007099290071	0.0105989401059894	0.008268163123596788
IRX3	Heart(Right_Atrium)	0.20382582007090808	2.1760009408845926	0.0936699135746	0.18598140185981402	9.999000099990002e-05	0.00022115717714377134
SMARCD3	Heart(Right_Atrium)	0.20360508034225658	3.714474098775417	0.0548139722954	0.009999000099990002	0.030096990300969902	0.0027411404297506816
FLI1	Heart(Right_Atrium)	0.20222405647068104	1.8386430551269055	0.10998548952	0.32196780321967805	9.999000099990002e-05	0.00036519551711697117
EBF1	Heart(Right_Atrium)	0.1982640215130536	2.0687596933329755	0.0958371444262	0.18708129187081293	9.999000099990002e-05	0.00022235479336545232
SLC30A3	Heart(Right_Atrium)	0.19761796127690662	1.422144014013588	0.138957770331	0.21827817218278173	9.999000099990002e-05	0.00025606762990205284
PDGFB	Heart(Right_Atrium)	0.19315281688050284	2.8175620878825125	0.0685531714496	0.10988901109889011	0.0098990100989901	0.008510458222503533
TWIST1	Heart(Right_Atrium)	0.19311924943478873	1.299919145373145	0.14856250877	0.23147685231476853	9.999000099990002e-05	0.0002701924788183787
TNNT2	Heart(Right_Atrium)	0.1922112874664267	7.739298251767632	0.0248357514097	9.999000099990002e-05	0.029597040295970403	4.063421573821203e-05
GSG1L	Heart(Right_Atrium)	0.19020439516590412	2.663331736302832	0.0714159609084	0.13088691130886912	9.999000099990002e-05	0.00016024010353857598
C14orf180	Heart(Right_Atrium)	0.19000615304859916	4.666114756615446	0.0407204200838	9.999000099990002e-05	0.016198380161983803	2.3215277438287083e-05
ATOH8	Heart(Right_Atrium)	0.18991760019816253	3.0369701815702355	0.0625352205796	0.0385961403859614	0.0108989101089891	0.0036907064590068106
SOX7	Heart(Right_Atrium)	0.18982965309910296	2.178268258486665	0.0871470501209	0.15528447155284472	0.011198880111988802	0.012789457329040427
SIX2	Heart(Right_Atrium)	0.18723990036477983	0.6043159668533296	0.309837751499	0.3284671532846715	9.999000099990002e-05	0.0003719110907424184
CACNA1C	Heart(Right_Atrium)	0.18669256344515445	2.6308091207587627	0.0709639334804	0.134986501349865	9.999000099990002e-05	0.00016484281143331277
CAMK2B	Heart(Right_Atrium)	0.18577086325760142	3.988539503325124	0.0465761623027	0.039696030396960305	0.0221977802219778	0.007079504968913164
DLGAP4	Heart(Right_Atrium)	0.18568971378700339	2.721755848158322	0.0682242361719	0.12908709129087093	9.999000099990002e-05	0.0001582153700533392
C15orf59	Heart(Right_Atrium)	0.18514981407640987	4.629970109893568	0.0399894188692	0.008599140085991401	0.029797020297970205	0.002375097027535552
CBX8	Heart(Right_Atrium)	0.1834559802488139	1.3220224710997504	0.138769184533	0.23757624237576241	0.0192980701929807	0.029273789084946364
TSC22D3	Heart(Right_Atrium)	0.18251156477965405	3.762571268257353	0.0485071382752	0.051794820517948204	9.999000099990002e-05	6.821164743536917e-05
RAI2	Heart(Right_Atrium)	0.18100922659726634	3.6363749001317873	0.049777383127	0.0725927407259274	9.999000099990002e-05	9.31513498193938e-05
PTPRN2	Heart(Right_Atrium)	0.18070580704197134	1.165647690004268	0.155026092868	0.2800719928007199	9.999000099990002e-05	0.0003215786833805262
MT1A	Heart(Right_Atrium)	0.18042763654188865	3.4056541023790965	0.0529788496183	0.049095090490950906	0.026297370262973702	0.009879646028256445
PPP2R2C	Heart(Right_Atrium)	0.17986197984841576	0.7893660383004882	0.227856243012	0.3354664533546645	9.999000099990002e-05	0.0003791288725507617
COMP	Heart(Right_Atrium)	0.1787548557933986	1.0814661298331392	0.165289370478	0.3147685231476852	0.009599040095990401	0.020552107551131894
CCM2L	Heart(Right_Atrium)	0.178210580245213	2.320228528166641	0.0768073394848	0.1735826417358264	9.999000099990002e-05	0.00020761084207587704
