	Blood(T_helper_naive_cells)	Brain(Germinal_Matrix)	Heart(Right_Atrium)
CAPN9	0.0006137540615720325	0.0070630431859522395	0.0025431483787157613
CAPNS1	0.0003651351109499057	0.000434943180135439	0.00046750972458324596
CAPNS2	0.0	0.0	9.4568614969997e-06
CAPRIN1	0.0003860630809889216	0.0004666618398552378	0.0003399125788077816
CAPRIN2	0.0004056351818584759	0.0003606769050893495	0.0002929575429882281
CAPS	9.034341421673875e-05	3.794793147183995e-05	4.887482911495405e-05
CAPS2	0.0001654892641423201	0.00019457585438029104	0.00042589379419957383
CAPSL	0.0	0.0010096760637229602	0.0
CAPZA1	0.00038065967152448016	0.00027191194587152033	0.0002777167500528907
CAPZA2	0.0004055891137436087	0.0004460380794629155	0.0005965022817961979
CAPZA3	0.0	0.0	0.0
CAPZB	0.0006676303106003005	0.000687853656751475	0.0007018236090618847
CARD10	0.00043743158975339034	0.0016941886285164825	0.01726244894451688
CARD11	0.047219772370122835	0.0027443677763069095	0.0015625404392807262
CARD14	0.005201684380002653	0.00019146812626445365	0.0001345357269945794
CARD16	0.00010862792079636762	1.142420019567279e-05	7.314614684150823e-05
CARD17	2.4947804197944166e-05	0.0	1.0469734513908265e-06
CARD18	0.0	0.0	0.0
CARD19	0.00030414894583516715	0.0002656831630340026	0.00018504363932028082
CARD6	9.500563471404908e-05	2.5724982911019848e-05	0.0005137593593754171
CARD8	0.0003363478558189934	0.00020237881234305883	0.0002312459637217424
CARD9	0.0003715214818753486	0.0002154071647737805	0.0002342694476667318
CARF	0.00019612555346964572	9.969507244577164e-05	9.51767986016749e-05
CARHSP1	0.0004014128402952071	0.0006476198597257137	0.0004363744059992284
CARM1	0.0003146894875464432	0.00046993553453030917	0.0003749068885123468
CARMIL1	0.0009277930472670253	0.0008880992260826893	0.0007729390332405113
CARMIL2	0.04623978605185696	0.011708117885042132	0.0029220288880297137
CARMIL3	0.0014620885134734387	0.01666097109436699	0.0005919731940627438
CARNMT1	0.0002381572181273725	0.00015482457564916123	0.0002217164792332686
CARNS1	0.002826662315458272	7.7549909599851e-05	0.0021515987169075917
CARS	0.0003216958102058037	0.0002331873460928777	0.00018652285870823579
CARS2	0.000378210119375121	0.00023176964013413837	0.0002574158107906898
CARTPT	0.0	0.004221556370558654	0.004943069337004716
CASC1	7.27455460924975e-05	0.00011825931181972974	6.081885905262915e-05
CASC10	0.0	0.031899193922964385	0.020987548743555042
CASC3	0.0003252322748385725	0.00036306128940538754	0.000238942581208417
CASC4	0.00033694375291528657	0.00034852408477011303	0.0003324357843135907
CASD1	0.00027693196419872884	0.00024978137951102533	0.0002499203122997562
CASK	0.016441772293111633	0.020542851620378756	0.006771904357124391
CASKIN1	0.0022273038408470425	0.005515320184241521	0.006081822169936273
CASKIN2	1.0308798684830647e-05	0.000331540099894933	0.00041089195733372925
CASP1	0.00018595633941120214	5.533514868800101e-05	0.00011098649732821049
CASP10	0.0006954818017500882	6.579525920560132e-05	0.00029277770389839875
CASP12	0.0	6.795043231069066e-06	1.280293360505084e-05
CASP14	0.0	0.0	0.0
CASP16P	0.0012202167057503205	0.0	0.003369180969649428
CASP2	0.0003355512467914856	0.0003511529197805884	0.00014760925538565055
CASP3	0.0002255930004537404	0.000234778567796554	0.00019780507216254892
CASP4	0.0002873416408892902	1.9717556473456837e-05	0.00015938723470332
CASP5	1.8204594648400992e-05	2.3471984559743425e-05	2.5103018020445263e-06
CASP6	0.0002269964335815158	0.0002458670526402151	0.00019237490515306615
CASP7	0.0003654631359083411	0.00025958121288157017	0.00041529073662070916
CASP8	0.0007475537614328434	5.915477401064207e-06	0.00013833426446144015
CASP9	0.00012659397814831615	0.00019839912520047632	0.00020118406172233734
CASQ1	0.00021432359709592616	0.0006727328390695497	0.0011600668583838225
CASQ2	0.0	4.367986014307038e-05	0.015254204323274196
CASR	0.0	0.00014070302459546986	0.0
CASS4	0.0033134868003760714	0.00021571999143641814	0.00017594679810371543
CAST	0.0008999346069937506	0.00028066817852764203	0.0011423018843163763
CASZ1	0.12745196088873673	0.08788414503970131	0.3198260977622789
CAT	0.0004997076853390415	0.000592142220921994	0.0006547344041173556
CATIP	1.0567682532950362e-05	6.408256321230058e-06	7.741242217858527e-06
CATSPER1	0.0	2.9736003492770663e-05	3.429879661139747e-05
CATSPER2	0.00010089600923525672	5.21654255643435e-05	4.231568987203611e-05
CATSPER3	0.0003442930437397358	0.00030392978333483383	0.00027633382487156295
CATSPER4	0.0	8.664366487303524e-05	0.0
CATSPERB	0.0017917493352444978	0.0003308837802058312	0.0004884568570278271
CATSPERD	0.00017841465217374305	0.00016718619053095104	7.0680061420808344e-06
CATSPERG	0.0015593327469813905	0.001318805196155996	0.00037296356276729286
CAV1	0.0040436015129941254	0.014235016112527721	0.05382162096586158
CAV2	0.0	0.0014229636184642529	0.011622504665057685
CAV3	7.638597447516919e-05	0.0	0.003316509382654047
CBARP	1.0256221348405603e-05	0.000875825355981419	0.0001877136126318737
CBFA2T2	0.0006025381480943058	0.0006496349688523044	0.0003620280234631543
CBFA2T3	0.01747434725754385	0.1389715716074586	0.10195299578097682
CBFB	0.0004248797754292783	0.00033639045240321547	0.0003827629939298724
CBL	0.0004222428937945026	0.0004201916651873645	0.0001459476798875871
CBLB	0.0004909082357595968	0.00037914385961930296	0.00033900370121039584
CBLC	0.0	0.0	9.151236489601749e-06
CBLL1	0.0003955427671839384	0.00032520891313707665	0.00016552661443991742
CBLN1	0.0	0.05974090855471321	0.09654186676946976
CBLN2	0.0	0.01744493907104244	0.0018566559727283979
CBLN3	0.0002456676124689424	7.312716262487263e-05	0.00013944496784967022
CBLN4	0.0	0.0024779625762429112	2.6872159932631235e-05
CBR1	0.0003493817361092776	0.0005621540173993455	0.0005064679084395188
CBR3	0.0006053036244781133	0.00041915257631413655	0.0006932273276799376
CBR4	0.00016901721306658712	0.00017992055980266204	0.00023744424266407805
CBS	0.0011071330951241108	0.027643916762989627	0.014508581580486773
CBWD1	1.8881698075205898e-05	8.592619414447522e-06	1.6888746922125466e-05
CBWD2	8.608357823045456e-05	5.464455165997788e-05	6.967314688606704e-05
CBWD3	4.451521939515039e-06	2.4174870266485603e-06	2.217524857004014e-06
CBWD5	5.142977574027251e-05	2.6438377495808392e-05	3.009077862275285e-05
CBX1	0.0002599360436017368	0.0005469472406955849	0.00040472706668929045
CBX2	0.004054263776112667	0.1843631940832742	0.055833269046902945
CBX3	0.0003112060136684168	0.00032086693729472306	0.00026223004908052015
CBX4	0.06746890535110227	0.05275294710928797	0.054181936411808254
CBX5	0.0003390973653366058	0.0003824997948639709	0.00027807106396913784
CBX6	0.0021376219793215055	0.0016260580736291758	0.002661559641214779
CBX7	0.0016719653941562609	0.0005695111499249035	0.0016334792408766717
CBX8	0.04826891741505438	0.2401775689351968	0.1834559802488139
CBY1	0.00012497517747386383	0.00015494653826360387	0.00021694301259293214
CBY3	3.134227271244472e-05	7.481781957826103e-06	4.618158916046273e-06
CC2D1A	0.0002146581256277967	0.0002567645568003163	0.0002674417220177533
CC2D1B	0.0002768758081822879	0.0001499495414935666	0.00020956003698240574
CC2D2A	4.8512222598793374e-05	0.0004768574767759972	0.0003356604803070401
CC2D2B	0.00014317352427809313	1.650080775754026e-05	7.40019143972045e-05
CCAR1	0.00041702793100521784	0.00036612694038442423	0.0002920158550985457
CCAR2	0.00028787319048768684	0.00022792069749750558	0.00019899278418348122
CCBE1	0.0	0.006930574309886883	0.02101958354807713
CCDC102A	0.00037248598536671984	0.00034466115200660545	0.0007973919269954608
CCDC102B	0.0003806955783736905	0.00026301997706893116	0.0007730563850797686
CCDC103	7.864448692356797e-07	7.865496901967945e-05	5.829284432243046e-05
CCDC105	0.0	0.0	0.0
CCDC106	7.639785347727694e-05	0.00017890793782704325	0.00020440016584074802
CCDC107	0.00014963188166202532	0.00019301111824481242	0.0002897406957202064
CCDC110	0.00046660987580037037	0.0004548520899665907	0.0011071676773115162
CCDC112	0.0008192035680103051	0.002042343866264963	0.0008007321417592136
CCDC113	0.0001713050040404261	0.0018419424146444835	0.0015424464016088812
CCDC114	0.00030674029664469	0.00018593083613500916	5.539103448492756e-05
CCDC115	0.0001547722015651691	0.00016017364730129354	0.00012598458727911511
CCDC116	3.4512247709508685e-05	6.139247805507344e-05	4.6495794041902625e-05
CCDC117	0.00016438778178626	0.0001796687386161171	0.00017656866568761738
CCDC12	0.0003256062113092329	0.00033710393144457745	0.00040140692060534596
CCDC120	0.0009109763055109711	0.001106362396576584	0.00031506949879424675
CCDC121	7.5507109973292345e-06	4.252434227357042e-05	4.574236170021271e-05
CCDC122	1.830724816045582e-05	2.717295706693174e-05	0.00021977664587957742
CCDC124	0.00047307934479301527	0.000817120613277939	0.0008264596196741442
CCDC125	0.0001953435976633737	7.24254741045231e-05	0.00010000090980327907
CCDC126	0.00035356566621779905	0.0005071100462166856	0.000897615115618227
CCDC127	0.0001543963188662778	0.00020118502651648786	0.00022179038441482428
CCDC129	0.0	1.6101382741310444e-05	0.0
CCDC13	0.00019126250061821267	0.000921838235254201	0.0068357324537837655
CCDC130	0.00032962900679862325	0.00031790103941427766	0.0002761086647414088
CCDC134	0.00024058236483868585	0.0001314665063758359	0.00011880303923090362
CCDC136	0.0011503337333996875	0.0027002823014770695	0.0011527570933637338
CCDC137	0.00015496709740751974	0.0001131539239387383	0.00014020947967728671
CCDC138	0.00015139862879004178	0.00017472642898900864	6.454277111194085e-05
CCDC14	0.0006552877286038611	0.0007826524614480314	0.0003335227447656846
CCDC140	0.0	0.0	0.0
CCDC141	0.0011248935456909348	3.669198526529363e-05	0.0013505779306146443
CCDC142	0.00013346523009763345	0.00016441302661128723	0.000212204849399272
CCDC144A	0.000151796952990275	0.00013586591275461653	0.0002447060619174345
CCDC144CP	2.924513642706609e-05	6.3412941012599e-05	1.7818626267797466e-05
CCDC144NL	3.8367623974681495e-05	3.49291223724765e-05	1.5998563176368057e-05
CCDC146	0.0003853012008550969	0.00028600736517949923	0.0002822781663756724
CCDC148	3.991483886399462e-05	0.0007292424093249397	0.0001532773680162432
CCDC149	3.0130344323908752e-05	0.0009761092900913127	0.001109750058084998
CCDC15	0.00029955343759455617	0.0004955018477012168	4.2343298149256515e-05
CCDC150	1.781918750965655e-05	0.00013477477007505369	1.5508812409055066e-05
CCDC151	0.00016869576677249411	0.000291956578077429	0.00018865982513115205
CCDC152	0.00033545074220571436	0.0005072252683533029	0.00043540965086655243
CCDC153	5.321820583426592e-05	3.5747548430069765e-05	2.9029392781418213e-05
CCDC154	0.0002261751849687055	0.00018168543547756333	7.871975411753348e-05
CCDC155	0.0003088328338924395	0.0	0.0
CCDC157	0.000212564651242823	0.0001458271770302708	4.0191467891820125e-05
CCDC158	1.1255515989894796e-06	0.0002611515965137065	0.00010219978454330946
CCDC159	0.0002979688875020874	0.00018377917114731037	0.000253022775334925
CCDC160	0.0	0.0010860798069714218	0.00045814055308103946
CCDC166	0.0	9.903220112919646e-05	0.0
CCDC167	0.0035050541838393214	0.007637613521883686	0.005916483294977319
CCDC168	8.070718641996171e-05	0.00019479967441744035	0.0012457031463852628
CCDC169	0.0	3.3449493592816506e-05	5.8949339435989056e-05
CCDC169-SOHLH2	0.0	0.0002521614325514173	0.00028785042600756086
CCDC17	6.494595629576676e-05	9.490842340817483e-06	2.4893150237058817e-05
CCDC170	0.0	0.00014719567573850218	0.00046133324438350147
CCDC171	7.15043040269153e-05	0.00012652817967329368	5.381327086840867e-05
CCDC172	0.0	0.0	0.0
CCDC173	7.695185720793853e-05	0.0005369893147860963	3.287331408612818e-05
CCDC174	0.002662659584599535	0.002315374724391886	0.001996009179212788
CCDC175	6.371736154231735e-05	0.00019293308515359864	1.189477247689598e-06
CCDC178	0.0	0.00021993624987718083	5.2077706293176386e-05
CCDC18	0.00020016273844057433	0.0001368707159911012	9.480459216977812e-05
CCDC180	0.0004447181480643226	0.00040224003985674117	0.00024178521465181355
CCDC181	0.0008600013022087702	0.012892645004513804	0.008395404858712603
CCDC182	0.0006476445542542742	0.00037246784439582157	0.0
CCDC183	0.0010561957016243383	0.0006460150565582076	0.0008861095027434118
CCDC184	0.0024774731876398555	0.053957942048125686	0.008319991734720188
CCDC185	1.50183937327887e-05	5.2903340579304125e-06	0.0002326398017928313
CCDC186	0.0004489512595129679	0.00020586051207837185	0.0002909760257821284
CCDC188	0.0001503921019440578	6.887269951354904e-05	7.609499051039212e-05
CCDC189	5.092742534490572e-05	4.135164812789574e-05	1.6349373785429992e-05
CCDC190	0.0	5.0822218008050234e-05	4.3679010278196446e-05
CCDC191	0.00030054804561730224	0.00023519064689203514	0.0001139642042533144
CCDC22	0.0010755915977020791	0.001009613610797373	0.0008829307294222631
CCDC24	7.331766564878814e-06	0.0001208736364363522	6.685050592229265e-05
CCDC25	0.00023045988142771673	0.00017450007170639062	0.00024300223062031736
CCDC27	0.0003168346446511602	0.00010402377714546197	0.0002577692073752558
CCDC28A	0.0002931658798056233	0.0002158923346984011	0.00021408669187469666
CCDC28B	0.00018352915647008888	0.0002807824899555734	0.0002251812467053127
CCDC3	0.00047698339470203467	0.03172333435655295	0.03656633245953064
CCDC30	0.00017813122431161067	0.00023702731246892872	8.23735073794969e-05
CCDC33	0.0	0.006010006217127128	0.003835513276142934
CCDC34	3.41464757695511e-05	0.00014630646152721008	5.202109326709588e-05
CCDC36	0.00014007136700119841	4.751412462844971e-05	0.0003981336002031398
CCDC38	0.0004928464590162674	0.0	3.865781357047833e-05
CCDC39	0.004210742469637116	0.00014628432033006455	0.0003733508731091199
CCDC40	5.3053595388377884e-05	0.0008955931642866504	0.0005733100827493882
CCDC42	3.967234283671851e-05	2.5039408272311766e-05	8.4856149076497e-06
CCDC43	0.000257307438967767	0.0002623295532513556	0.00031136546035547816
CCDC47	0.0001645865565274172	0.00017957766168973742	0.00027732159331699983
CCDC50	0.00025892869412269244	0.000681636797995857	0.0005681656987798294
CCDC51	9.113829575685212e-05	5.2529500809200965e-05	8.258354947511836e-05
CCDC54	5.565175860273796e-06	3.7301204148903653e-06	0.0
CCDC57	0.005691762947624146	0.0038070284197666217	0.0023422763519729325
CCDC58	0.00014341678114397256	0.0001041980818893699	0.0001989615386610208
CCDC59	0.0001785243703319366	8.893314349139028e-05	0.0001113151495673145
CCDC6	0.00038030369503857007	0.0003592365662521852	0.0003169684886046435
CCDC60	3.0869363019829216e-05	0.00016357827025409316	0.0006198990866368736
CCDC61	0.0016438380406109568	0.0021358832047868904	0.002039122727599994
CCDC62	0.00030611268044006116	0.00012240517918930046	4.787821353029099e-05
CCDC63	0.0	0.0	1.8784938021160822e-05
CCDC65	0.0004855954110781782	0.0002772113301168223	4.521679217701131e-05
CCDC66	0.0009326752080818736	0.0004750615012360083	0.00041721945763945024
CCDC68	1.1081896353228233e-05	5.327745722285909e-05	0.0022209341425261605
CCDC69	0.0012712352772281464	7.189990074009846e-05	0.0016139394530965475
CCDC7	0.0008872311670836101	0.00030405242778571264	0.00028035273500388836
CCDC70	0.0	0.0	5.735874306749475e-05
CCDC71	0.000386051739142927	0.00025758618057593265	0.00031549724815735006
CCDC71L	0.00015036380266658054	0.00013928862587217337	0.0001935905206418841
CCDC73	0.0009791959627696864	3.111367884680752e-06	1.843960753016622e-05
CCDC74A	8.120691050319629e-06	0.0002355837171011187	6.238650677920943e-05
CCDC74B	4.458901284935134e-06	0.0003027301397327889	9.110801754350718e-05
CCDC77	0.00019149849149667988	0.0002646975154184864	0.00012251623110000613
CCDC78	0.00078587264198249	0.0005698276607229177	0.00010922105805135794
CCDC8	0.0	0.06555143566097915	0.12999703617206523
CCDC80	9.330147585287004e-06	0.0015614669178474943	0.00197234659598393
CCDC81	7.543850199894051e-05	0.00015811317399298762	3.86768295804129e-05
CCDC82	0.00018110045213576487	0.00017732699241136227	0.00013953692258842205
CCDC83	0.0	0.0	0.0
CCDC84	0.00022573933018390886	0.00011833409421920652	0.00010652844539336253
CCDC85A	0.0	0.02366241175056362	0.04133891285356769
CCDC85B	0.0005797872943637406	0.0004832534844221531	0.0010084330039758572
CCDC85C	0.00941052177298851	0.009546372871833882	0.015124771267464882
CCDC86	0.0002712068791633756	0.00023397812478103238	0.00027274597422604507
CCDC87	6.756836309855368e-06	8.768784479166399e-06	5.2074669595247e-05
CCDC88A	0.000260162473964187	0.0007100961050260326	0.000310256807263558
CCDC88B	0.0009356907678651824	8.12473493389224e-05	0.0003741763353446914
CCDC88C	0.03295450293520295	0.01592166125605845	0.005089564155824761
CCDC89	4.898119955383465e-06	3.4320873852854074e-05	3.478208863667123e-05
CCDC9	0.00020367780741995534	0.00016593997288966814	0.00022475433309330006
CCDC90B	0.00014790734383582723	0.00022797235883576764	0.00018128894983359924
CCDC91	0.000472000388956788	0.00030104761446693294	0.0004882206617518865
CCDC92	0.010927674634548655	0.015771275799667514	0.016023481957492043
CCDC93	0.0024624657128606603	0.0021899110081396085	0.0020432134782234572
CCDC94	0.000430942370322381	0.0004457418155353143	0.00038280018273028276
CCDC96	0.00010137912096056106	8.328449692557995e-05	6.308442541165665e-05
CCDC97	0.0004971479254934885	0.0004957414085459367	0.0003990160106346737
CCER1	0.0	0.0	0.0
CCHCR1	0.00014898410182784074	0.0001689046853196139	0.00015086274685447218
CCIN	5.665303222411355e-05	1.3566188351268744e-05	2.161063078596304e-05
CCK	0.0005126867692933184	0.00866775984429984	0.00026987859689596655
CCKAR	0.0	2.7197451964612045e-05	1.7030677210738e-06
CCKBR	0.0	0.021095590447924337	0.000952472226111099
CCL1	0.0	0.000213071406661158	0.0
CCL11	0.0	0.0	0.00017484733743125934
CCL13	0.0	0.0	0.0005820437770129815
CCL17	1.4674818325260336e-05	0.0	1.4262468497101353e-05
CCL19	0.0	8.021349858790377e-06	7.824841550680302e-05
CCL2	1.9760500058586858e-05	0.0012671548634503047	0.005601395720251113
CCL20	7.002280337296182e-06	4.6200420228135235e-06	7.432685158685439e-06
CCL21	0.0	0.0	0.00032908913905275517
CCL22	0.0	3.6004868852204806e-05	0.0
CCL24	0.0	0.0	0.0
CCL25	1.589513394311443e-05	0.00015698485283124908	1.6601629042084137e-05
CCL26	0.0	0.0	0.00013806226770857844
CCL27	8.087626648861595e-05	5.6050098411178695e-05	1.4123209137466227e-05
CCL28	0.0008531786840325471	1.3053052022947656e-05	0.0001888225166155325
CCL7	0.0	0.0	0.0
CCL8	0.0	0.0	0.00018647142933206248
CCM2	0.00037141916489386864	0.00023088524002567868	0.00023883315564060225
CCM2L	0.0	0.05160865976015761	0.178210580245213
CCNA1	8.295956306896487e-05	0.023373491966294513	0.0012132099519671026
CCNA2	4.955907572177355e-05	0.00012149939812960762	1.649800217367961e-05
CCNB1	3.8345865348308126e-05	0.00023189885013961614	7.290668717067045e-05
CCNB1IP1	0.00019455949866623796	0.0003011444474448832	0.00026671315651971057
CCNB2	0.00010635139865165624	0.000899626728486978	1.0580552890425036e-05
CCNB3	0.00022659822755979927	7.900327462755396e-05	3.630564420805459e-05
CCNC	0.00022466424482687862	0.0001394788813096362	0.0001729133344446466
CCND1	0.007299339587170538	0.011252325816443035	0.03985970225953093
CCND2	0.027393061597929282	0.041216286678640426	0.029571217048747975
CCND3	0.004658811841816366	0.0021545591812124434	0.0033914122940050025
CCNDBP1	0.0002442203073978655	0.00013962509155043617	0.00018838829153755782
CCNE1	0.00027162277790038593	0.00011122188245080271	0.00018519042382217525
CCNE2	0.00021997454774179596	0.0003394766847374962	5.377895605860162e-05
CCNF	8.362611136894777e-05	0.0003232758906576336	6.635574467875677e-05
CCNG1	0.0001680581168859347	0.00013496975319571606	0.00013756661483816144
CCNG2	0.0014090425145630513	0.0024202757393895595	0.001170900019781439
CCNH	0.0002938925298967407	0.00023515328829310756	0.00020132447980525316
CCNI	0.00041814149224434226	0.0004761371428870034	0.0003640550344276023
CCNI2	0.0013113607076028978	0.000313825674998242	0.0001636594347717519
CCNJ	0.0001904511475061857	0.00017626774120057398	0.00010571188667018387
CCNJL	1.3617332610802573e-05	0.0018025438164804145	0.002136290857189832
CCNK	0.000282684799735997	0.000256166405127944	0.00016923479063178252
CCNL1	0.0003689625894510299	0.0001797945168906785	0.0001714498241703858
CCNL2	0.0003627957539792566	0.0003116238370069474	0.0002737948613463949
CCNO	0.0	0.004138073884548487	0.00173476195284215
CCNT1	0.0003827152967487179	0.00017726675358584895	0.0001674701472032372
CCNT2	0.0003091541401359978	0.0002590414389076512	0.00018733611710997468
CCNY	0.0015101450026473765	0.0011260556957416823	0.0013800356009273005
CCNYL1	0.00023994545766534506	0.0001533596268664685	0.00022273747145482473
CCNYL2	0.0	5.079274432640216e-06	7.965887996517019e-06
CCP110	0.00014893326476267206	0.0002072034326910398	0.00011036862929538227
CCR1	0.0001630665790298877	0.00017823644051193253	0.0005433864770990325
CCR10	0.0003317451768497418	0.0002191689512263256	0.0006764904887293586
CCR2	0.0003551288250019956	0.0	0.0008839167856618008
CCR3	4.7287831330294294e-05	0.0	1.329837766122291e-05
CCR4	0.0003218001489689992	0.0	1.1685267623119789e-05
CCR5	0.0001498849994677544	1.1637707794161892e-05	0.00040400824179448886
CCR6	0.0026991622424988723	9.903888436070936e-05	4.6582679705959135e-05
CCR7	0.013963069566266853	0.0	0.00021384114369805632
CCR8	8.87967736101245e-05	0.0	0.0
CCR9	0.0003391617567969776	0.0	0.0
CCRL2	0.00013480294303965174	0.00011259588642852355	0.0001796779177065548
CCS	0.0003549570013539629	0.00035885670321039455	0.0003813241577096868
CCSAP	0.002748252871780327	0.0035042521778807763	0.0011866154427591172
CCSER1	0.00010423892759888314	0.0013782142704213496	0.00047393924488330324
CCSER2	0.0006037802378192343	0.0004567843826754455	0.000494563712924018
CCT2	0.00024657212529208587	0.00028755810318717846	0.00024211003555117992
CCT3	0.0003018420193711251	0.00038859184851462687	0.0003803530864474738
CCT4	0.0002739390196184893	0.00030935450288427526	0.0002765182382746003
CCT5	0.00016558777820758626	0.0002603179817666342	0.0002429774149852821
CCT6A	0.00020993016727155153	0.0002472763035392157	0.00025433304831927895
CCT6B	0.0006134993402545753	0.0001115048616831412	0.00038589321081336937
CCT7	0.00032976332575117544	0.00041909251976928575	0.0004347513343243721
CCT8	0.00024044999845689323	0.00024596419114587906	0.0002524520180701743
CCT8L2	0.0	0.0	1.6344912206337552e-06
CCZ1	9.403217720324646e-05	8.307498496549318e-05	9.653148605325944e-05
CCZ1B	0.0008843299900119226	0.0007692263750438832	0.0008768707439596804
CD101	0.0005383786689767414	0.00017198146736043554	5.8744437570008295e-05
CD109	0.0003458582268116009	0.0003661770360147352	0.001975551739724484
CD14	0.00019202171406338604	0.0008063324708294118	0.001052018570046427
CD151	4.55939917877625e-05	0.0005160820258054857	0.0007577049158101806
CD160	0.00045729573924341136	7.151432581959071e-06	4.56888204207943e-06
CD163	4.061795955989083e-05	6.265556806434098e-05	0.002520071744864189
CD163L1	9.716923740518195e-06	6.16097816038264e-05	0.0004636989305117122
CD164	0.0004209138829033824	0.00027549381376460185	0.0004103211553076552
CD164L2	1.53816069376477e-05	1.6984009289770283e-05	0.0
CD177	9.738887673964708e-05	4.343433752951593e-06	1.4041653404873215e-05
CD180	3.309654554322921e-05	0.00013772278534360973	3.0449298696914868e-05
CD19	6.786254010473479e-05	6.258731648474653e-05	2.6374573774464073e-05
CD1A	0.0	0.0	1.2593644672115778e-05
CD1B	0.0	0.0	1.1825370075556848e-05
CD1C	0.00014024681464495556	0.0	9.855760112268522e-06
CD1D	0.004650784983338119	0.0021496865543073375	0.019232604407371894
CD1E	1.0110575532234988e-05	0.0	1.0737189340301042e-05
CD2	0.0016066945252286766	0.0	0.0001424730335619389
CD200	0.0004149095568349724	0.0013972292527900277	0.00046532812365376967
CD200R1	0.0007207927798469462	1.1062831057518923e-05	7.366718176091854e-05
CD200R1L	1.7163826580941302e-05	0.0	0.0
CD207	0.0005202591327085243	0.0	0.002590611347919954
CD209	0.0	0.0	0.004408393151175841
CD22	0.0020709911551157626	0.0008523626478002314	0.0008523626478002314
CD226	0.0005071954680861755	2.4519934156082722e-05	2.238445376993709e-05
CD244	0.0007980479756740077	0.0	0.00010730631140079169
CD247	0.016319782003837678	0.0029301767892488378	0.0006214020077575529
CD248	0.000380951926075398	0.0006175255766016576	0.0007851347006367641
CD27	0.0003944359463731553	0.00010119296129823808	2.204669471376291e-05
CD274	0.00019076446032234278	3.8079835220528114e-05	0.0002651857504709346
CD276	0.0	0.009906668717890772	0.006974701417506345
CD28	0.0029560353174614374	2.5819514071639537e-05	9.058958987126714e-05
CD2AP	0.00039364481738095064	0.0001920850742323332	0.00027493410363802433
CD2BP2	0.00014793805582250056	0.00012885276557021474	0.00014267930384530283
CD300A	0.02935502409328721	0.02996445699469656	0.018585664692166635
CD300C	0.0001804169116527732	0.0003039875436913625	0.00030282630268907613
CD300E	0.019883977210601297	0.0005381544011531659	0.030453475835622912
CD300LB	0.0003489370573074283	0.00024077833126439873	0.00035804841293489594
CD300LD	0.0	0.0	0.0
CD300LF	0.0011302775928460269	0.0013676426796166952	0.0001716611347503584
CD300LG	0.00040289902741040356	0.00024004855164877487	0.04032739809596922
CD302	0.0007289217546803727	0.0003864782137620001	0.0010929788719789115
CD320	0.00028693544651976207	0.00036012561071161587	0.0003755420664107751
CD33	0.004786190213005881	0.007903049899542387	0.007634732792215797
CD34	0.003977447417651334	0.008656572546368164	0.02598635330952934
CD36	5.384564309467403e-05	9.533478881263026e-05	0.002292030815411329
CD37	0.003153688085946375	0.0011349398697566182	0.00038378692763337474
CD38	0.009667819807013802	0.009177168213192333	0.004749400112036623
CD3D	0.009971184931202453	0.00010848753428741151	0.00044943018160115025
CD3E	0.03626434175984849	0.00023980111281523251	0.001456567715630237
CD3EAP	0.0004374810336861449	0.0001879904835024965	0.000261303853011416
CD3G	0.012509035689706335	0.0	0.00010042627783296084
CD4	0.004875274882912731	0.001501948191319741	0.0010396199605081982
CD40	0.032753713908647286	0.012943418803147977	0.08190719770489978
CD40LG	0.01296261588883766	0.0	0.00011177594996692174
CD44	0.006760861825816632	0.0020123150622162753	0.0019448646781202136
CD46	0.00034674213998341406	0.0002474685094054035	0.00030026246472031646
CD47	0.0009545444496677036	0.0005051544823928722	0.0005750558121630396
CD48	0.009843665466894021	7.675985076754333e-05	0.0005616726648607367
CD5	0.0024746659997649445	1.1828375651362331e-05	2.4235990113528526e-05
CD52	0.0008507761541791788	2.4040567192084556e-05	0.000118942986786961
CD53	0.003623880344207818	0.0013385941037521224	0.001121824289500323
CD55	0.0009325727558168989	0.00034032344140330585	0.0006247343996375282
CD58	0.00023504868052657803	0.0003217540104384145	0.0007871614034950558
CD59	0.0003157391859121724	0.0004477161603439862	0.0007003592149916285
CD5L	0.0	0.0001268007478958201	0.00010435457541708927
CD6	0.30834689895272605	0.005234795416912949	0.004645959198558515
CD63	0.00011559106803339227	0.00021818534788414524	0.0003215178079962152
CD68	5.039771193669051e-05	0.00011369997438295997	9.988340149293209e-05
CD69	0.0012140960387590945	2.095820391293361e-05	7.28862319507769e-05
CD7	0.004668770048944554	0.00042569670898099244	0.0003417391718729012
CD70	0.00023130774931145678	0.0	0.0
CD72	0.0005981465497087257	0.0004293752821067197	0.00015943194507191027
CD74	0.0006090698298786915	0.00032078495473191496	0.0005156163468963741
CD79A	0.0006207418148492695	9.53608543120098e-05	2.6562390988956527e-05
CD79B	0.0009565597310778047	4.9752795249392035e-05	0.0005519695589978806
CD80	0.00010552920952656718	1.6975554349469583e-05	2.339032242589478e-05
CD81	0.0005023224793241964	0.000661675298708206	0.0008268491929528221
CD82	0.0015664542966611318	0.0016237137396867326	0.0019813793416149426
CD83	0.000581983973483789	0.00038714777175585986	0.0003189994579568955
CD84	0.0023599539761166425	0.0003484564374542908	0.00029801363093854714
