	Blood(T_helper_naive_cells)	Brain(Germinal_Matrix)	Heart(Right_Atrium)
IL20RA	0.0	0.00602985183916219	0.0711387389163283
IL9	0.0	0.0	0.0
ILDR2	0.013304853694432324	0.09462716210535478	0.02312575434143146
INHBB	0.0	0.4215701482820711	0.20602620825924506
INS-IGF2	0.0	0.2841040474281157	0.5901583942961313
INSM1	0.0034088164486864793	0.38884009673609554	0.0
INSRR	0.009490662318339883	0.01948078935661911	0.010864376518175628
IQSEC2	0.0065099186495941215	0.046881348059608634	0.06514402589006191
IQSEC3	0.017923740914967474	0.131722418514005	0.04286103321534009
IRF4	0.21647084048896145	0.0021271677952953757	0.04666509880856432
IRF8	0.12628087255818618	0.038070577949723676	0.06027711583829921
IRX1	0.0	0.1983075537070075	0.011321369879914354
IRX2	0.0	0.02108454743186397	0.01782003831656521
IRX3	0.0	0.023123362164865043	0.20382582007090808
IRX4	0.0	0.0	0.0062878194207899455
IRX5	0.0	0.017165921633147896	0.0515587643939198
IRX6	0.0	0.0030119857053182743	0.006319309004980542
ISL1	0.0	0.18292598247211067	0.005043867601787915
ISL2	0.008614790374190459	0.0	0.00474436894194409
ISLR2	0.0	0.38813140587997846	0.1374461331891682
ITGA11	0.0023000917135093993	0.0335405374484116	0.1777390291811019
ITGB2	0.20951390293729658	0.06530154847176955	0.05537381933117411
ITPKA	0.0	0.04359605993794582	0.050403547988060474
JAKMIP1	0.010224829165196599	0.058541316686775535	0.001695566343178717
JAKMIP3	0.015046999251159869	0.015073237998768209	0.02677726416664355
JPH2	0.0	0.0012221742638284221	0.15932977908493023
JPH3	0.012068239340567874	0.274869328730174	0.010101764294332786
KALRN	0.0032915415401312065	0.10207742432249847	0.050737636088841374
KAZN	0.0008285111524889608	0.06553285974468454	0.03313514041528159
KCNA1	0.0	0.05585965528932549	0.0013520006781862987
KCNA2	0.052697824702653336	0.22053725841993424	0.04106385896229345
KCNA4	0.0	0.023725169542877858	0.016288743890344553
KCNA5	0.0	0.05532327770051671	0.13569482102394748
KCNA6	0.002714856091639785	0.09250663400950121	0.04711325478209858
KCNB1	0.0007130744003068949	0.16471132358542237	0.04975412588969456
KCNC1	0.011170879106956102	0.16571925473367366	0.003690318622245679
KCNC3	0.02268086540238584	0.04445837445588672	0.04656175140899974
KCND3	0.009828374572344986	0.2624401263837383	0.2831789241915622
KCNG1	0.0	0.20934804463284337	0.017668505224491968
KCNH2	0.047110126005966396	0.15729295233492993	0.28695341923520473
KCNH3	0.04425757520257379	0.06956853499898223	0.04110034593207609
KCNIP1	0.0	0.40826368791278683	0.004007818570931362
KCNJ10	0.00439256907230688	0.24700589596726144	0.003866064748859106
KCNJ12	0.0	0.0034445379759642874	0.07990109725670176
KCNJ4	0.0	0.10792386154366286	0.3126519203041622
KCNJ5	0.0011802322816311384	0.02829477393518107	0.20390118378266572
KCNJ6	0.0	0.03949261364787472	0.0
KCNK10	0.0007352665829529029	0.1269236292720926	0.0
KCNK13	0.0005827669650754794	0.014357598402323209	0.09616047286200685
KCNK17	0.0036346152146269728	0.00041100541623307826	0.03505410923503907
KCNK18	0.0	0.001620609675128276	0.0
KCNK3	0.0	0.15515307853239235	0.33044982442241727
KCNK4	0.0	0.019269705608552797	0.001366064506847829
KCNK9	0.004926526394007085	0.06440941813854854	0.0017422112481641629
KCNMA1	0.0016301415719699305	0.02368095350831026	0.011022020069562407
KCNN3	0.0018696077597165797	0.07757946934182386	0.030634879919992936
KCNQ1	0.42729366168002647	0.07395628342134553	0.46903010151812163
KCNQ2	0.005641284459472084	0.727842321183112	0.0
KCNQ3	0.00024816432232915777	0.08970983478379128	0.006840261588989467
KCNT1	0.016402116833668573	0.11874265361150753	0.012651863873674956
KIF19	0.0016421163713516611	0.0072258173569702535	0.02917319174591309
KIF1A	0.0009494054578357117	0.4984476051521462	0.350024291641364
KIF26A	0.002447108966014044	0.1246768359995145	0.09399532305856598
KIRREL2	0.012061182057086525	0.06696505553173127	0.0006709680105296684
KIRREL3	0.007142995117705639	0.43075850422939654	0.07062750813752325
KLHL29	0.057697414745802054	0.04379159195827163	0.027403658877360088
KLK10	0.0	0.010798196552877249	0.011862678406810283
KLK2	0.0	0.0008252693237297384	0.0
KLK3	0.0	0.0	0.0
KLK4	0.0	0.0008403349407322104	0.0
KNCN	0.0	0.004853501761840248	0.0
KNDC1	0.0005500302421960547	0.057591309423828396	0.006085875344714523
KRT1	0.03841098351344091	0.010967822303111387	0.0
KRT28	0.0	0.0	0.0005137551905792967
KRT7	0.0	0.0	0.0005720468467910077
KRT73	0.2112403661231712	0.0	0.0003957443581035946
KRT77	0.006327547750576855	0.0004912976751263358	0.0
KRT9	0.0	0.0	0.0
KSR2	0.0017987791113643105	0.015847269317820736	0.0005632451127782954
L1CAM	0.06696389245318797	0.16558360214433449	0.07124829198457341
LAMC3	0.02916897398491099	0.02156467892022418	0.01929994671610932
LBX1	0.006558952175665432	0.0	0.0
LEF1	0.3700083010599362	0.07581880104805834	0.00406894797589717
LGI3	0.0009182350570941159	0.02377632298395717	0.09068281044033742
LGR6	0.008696134551767898	0.019144661514811503	0.16442339228597752
LHX2	0.0	2.071629475572118	0.014594791942942859
LHX3	0.0006006690564905634	0.0021937118216657442	0.000800492893072458
LHX4	0.5021809044250812	0.020080342949436437	0.009227842644938835
LHX5	0.0	0.017955151198801624	0.0
LHX6	0.0	0.7499450812031307	0.25722121779490437
LHX8	0.0	0.12093052857283804	0.0
LHX9	0.0	0.025298370443448966	0.047871917015080825
LIN28B	0.0	0.002653116771351923	0.0
LINC00917	0.0	0.0	0.0
LINC01124	0.0	0.005263210307022532	0.0007550601213722358
LINC01511	0.002308580561480294	0.0013165625746311724	0.0
LINC01548	0.0	0.0	0.0
LINC01551	0.0	0.18872800557737002	0.00014013452576948682
LINGO1	0.0	0.7007628853608796	0.3198942292193911
LINGO3	0.10435038513177664	0.05345150472723636	4.467931279781178e-05
LIPE-AS1	0.02579356142509906	0.016873832256014257	0.013890676977473475
LMO1	0.0	0.1477633800759606	0.025541942169712065
LMO2	0.04460685739470668	0.11544130865774065	0.13360053635401553
LMX1A	0.0	0.015801538668782634	0.0013309973802351893
LMX1B	0.0	0.0	0.3853919639441052
LPO	0.007502045341893491	0.004549249973628942	0.028892525627357966
LRFN2	0.005255600348200373	0.1026144458118641	0.001414863260638961
LRRC38	0.0	0.005838185179546465	0.017584313120605714
LRRC4B	0.06737218596051425	0.27057443235010525	0.056972033176858776
LRRC71	0.0008671890589817224	0.004646402107513352	0.005594951280826451
LRRN2	0.13350031367777565	0.15486047972769187	0.14864836972690004
LRTM2	0.000726277797383066	0.031117243807033335	0.0002922392375225492
LY6H	0.0	0.15911092810152402	0.000480909515317723
MACROD1	0.08112761412171594	0.1592657991616864	0.21092647726026434
MAFA	0.0	0.0024611875766481148	0.02280977235535261
MAFB	0.09724806318696785	0.3020755836514002	0.29051148609117106
MAL	0.2621849301102252	0.0010030228999947186	0.13135465653334213
MAP6	0.0002270583539845689	0.10429797300663611	0.03225823355257198
MAST1	0.005583582366165517	0.1558775197436103	0.00392350965979218
MATN4	0.0	0.003455260589099486	0.0018383919030327289
MCF2L	0.041756142078316266	0.06521246683519606	0.06824161091515651
MCIDAS	0.0	0.0032146125736525234	0.0
MDFI	0.0	0.09210593874944134	0.04127619602694982
MDGA1	0.007848009923974502	0.11294920437827319	0.04443314575553364
MECOM	0.0012316313730222378	0.04437408281326287	0.2216496555409747
MEGF11	0.018713781175094528	0.17884338694666907	0.0074185743843363005
MEGF6	0.11226959479042047	0.026260914124219773	0.062385635961589934
MEIS1	0.008686725224360514	0.19676847439627826	0.15772000961352123
MEIS2	0.0	0.33644659061689525	0.17794036193209592
MEIS3	0.0005132834280237464	0.20756308191803688	0.049529631123971164
METAP1D	0.47496635060871323	0.35022435383169137	0.25080145665471987
MFSD4A	0.14206138193661497	0.052018231836341106	0.028557474477882306
MGAT5B	0.014663923560515366	0.13590793296195713	0.0012112291297178498
MIR1-1HG	0.0	0.0	0.3731692487293927
MIR124-2HG	0.0	0.2754619947423681	0.0
MKX	0.0006052691094669626	0.0023857584710751073	0.010325290638961076
MLXIPL	0.00035928944097174414	0.0018417697094644746	0.08005374791304093
MMEL1	0.03655772641117236	0.058205831901072425	0.0104116334134884
MMP25	0.11691796361150442	0.04976742863879235	0.01827266022361483
MMP9	0.022596525592836363	0.003415307620019185	0.009661479899860085
MNX1	0.0	0.0015861422182807034	0.0015861422182807034
MPPED1	0.00321271926669504	0.16671590168326209	0.0021850180097874408
MSX1	0.01666656897016847	0.2824955505271077	0.629808356501528
MSX2	0.0	0.019094289079347786	0.2971105589047179
MT1A	0.0	0.0	0.18042763654188865
MT1B	0.0	0.0	0.0019841130061396197
MT1F	0.07783637410595315	0.09121519374156944	0.055083258282588206
MT1G	0.018241834359216284	0.04405651008057181	0.13199815285190236
MT1H	0.0	0.0	0.007494805606356901
MT1JP	0.0	0.0031532697372941344	0.02369460423304827
MTMR9	0.06831601600805111	0.07438970373881183	0.06047578182858112
MUC17	0.0002268656465481645	0.000151319247890483	0.000151319247890483
MYO18B	0.005265416679708263	0.00014764390451319062	0.15024899744482217
MYO3B	0.0	0.0062679622346875664	0.0002576205697617171
MYO5B	0.03790733250437169	0.029632408855681056	0.1271614875109864
MYOD1	0.0	0.0	0.0
MYT1	0.00021530869100194487	0.18708854121903906	0.01818605887749208
MYT1L	0.0008622576235816891	0.1284701734917891	0.0004330516119691731
NAT16	0.0	0.29081962237844455	0.0
NAT8L	0.003659059716688149	0.10071929755976876	0.05767686038440718
NAV2	0.012549462933606887	0.19222280600650404	0.23646455578093295
NCAM1	0.0020742485643547933	0.23470583992032423	0.1656519622161916
NCAN	0.0001334491721938379	0.247575241876896	0.0
NCCRP1	0.0	0.004492931742683187	0.0005630054619384596
NDRG4	0.020262097216470067	0.17341144159221122	0.20448397933581972
NELL1	0.0	0.07205900821110986	0.00017499343554402253
NEUROD1	0.0	0.04511813055614095	0.0
NEUROD2	0.014320585169389059	0.42101965168544353	0.0
NEUROG1	0.0	0.2786342251185012	0.0
NEUROG2	0.0	0.17159096228470513	0.0
NEUROG3	0.0	0.0	0.0
NFASC	0.0012292045056066746	0.15102961536232173	0.2373506782685501
NFIB	0.0	0.44411899174625	0.30767928173895587
NFIX	0.11474085515401054	0.6250205490392178	0.4539500193278732
NGEF	0.000761129787440933	0.13958569540920154	0.03387767371191468
NGFR	0.0	0.1499957019782004	0.5821078905409313
NHLH2	0.0	0.0006547882564523215	0.0
NHSL2	0.012681577096515623	0.036835309807983725	0.03947775981310062
NKAIN4	0.0	0.24927781733324397	0.0
NKD2	0.0031488962316517932	0.059858444746908566	0.057005611516044115
NKX1-1	0.0	0.0	0.0
NKX1-2	0.0	0.0043833203449204884	0.0
NKX2-1	0.0	0.04738146079331675	0.0
NKX2-2	0.0	0.6557109366850109	0.0
NKX2-3	0.0	0.05481706875403607	0.0014859889527981873
NKX2-4	0.0	0.0	0.0
NKX2-5	0.008647521852710572	0.0	2.151036886519572
NKX2-6	0.0	0.0	0.5654177752942635
NKX2-8	0.0	0.023403472312528165	0.0
NKX3-1	0.05732300679514484	0.00274994937472631	0.12381571568644248
NKX3-2	0.0012709003920282152	0.0029365252618226987	0.004408295620953619
NKX6-1	0.0	0.023701315682151603	0.0
NKX6-2	0.0	0.018901554170411266	0.0015251632425720828
NOS1	0.00015347972026214955	0.1452950141624849	0.005269063271446058
NOTO	0.0	0.0	0.0005501884944057549
NOVA2	0.0	0.24937587416926918	0.08949421592770418
NPAS1	0.009418893463505655	0.15850858510722787	0.01740708479530803
NPHS1	0.0014222537460324227	0.0033547151905080523	0.00020056891306240846
NPPC	0.0	0.016024192677046783	0.03220077322214853
NPTX1	0.010142324617500838	0.04581900651911393	0.0032034928417835136
NPTX2	0.005510629021168559	0.05723913158503804	0.07076434460432389
NR2E1	0.007289739796244014	1.6539259293159518	0.0
NR2F1	0.0	1.151269759112585	0.7997588092675456
NR2F2	0.0	0.8359255675618013	0.6972059990445941
NR4A2	0.16746523140133088	0.04851911803515149	0.15537607829434352
NR5A1	0.0	0.0018788864575955346	0.002034453331472909
NR5A2	0.0	0.00558922065588859	0.07009851281229873
NRAP	0.0	0.001060345909889527	0.16029919133299944
NRG2	0.005319858512934983	0.19279221201880414	0.11330406977466619
NRGN	0.014367225792065329	0.13960067675124752	0.07514475018121823
NRN1	0.0	0.35864824406287277	0.7909907138614677
NRXN2	0.0018492878857547547	0.5690793900792803	0.054907302139273216
NTF3	0.0	0.014217809971420149	0.05427892044783981
NTF4	0.0	0.0	0.02228912846228731
NTM	0.0	0.2210288685374438	0.2175074196994293
NTN1	0.0721653140665519	0.22218788358970692	0.552322184224218
NTNG2	0.17099751678139152	0.2017035053621657	0.5249795611472914
NTRK1	0.042069535233084134	0.08101705471215404	0.13345516243246894
NTRK3	0.0003061476507450465	0.10803989959154434	0.0449920331820636
NTSR1	0.12980876386627505	0.08758862027005632	0.0012628341741501756
NXPH1	0.0	0.3494908796626596	0.0010027593399375228
NXPH4	0.0011054938573738604	0.07675913836694513	0.038973800563209655
OCA2	0.0	0.0388092535918198	0.01960686939304474
OLFM1	0.0	0.2747539739580194	0.15115292645554426
OLIG1	0.003329313535166912	0.6926089849769586	0.01605321832082951
OLIG2	0.004820605222225499	1.2255414798528574	0.0
OLIG3	0.0	0.0	0.0
ONECUT1	0.0	0.04134600374419799	0.017150982147723186
ONECUT2	0.0	0.16785891108905845	0.009036948185601234
ONECUT3	0.0	0.0034953311804957923	0.0
OPCML	0.0	0.17249528675870823	0.009993590744180669
OR1F1	0.00828078935074322	0.019813139236860008	0.0
OR2V1	0.0	0.0	0.0
OR4D2	0.00022110286165460198	0.0	0.0
OSR1	0.0	0.012627449654037656	0.2511296523911466
OSR2	0.0	0.009179965680794114	0.27637690875839555
OTOF	0.0017177270501677452	0.01649317504642464	0.0027967241468873716
OTOG	0.0	0.014590019815430405	0.0
OTOP1	0.00014023531325369425	0.0	0.0
OTOP2	0.0	0.0	0.0007910433688088246
OTOP3	0.0	0.0	0.0
OTP	0.0	0.004899987848035181	0.0
OTX1	0.0	0.5742285159889525	0.001723918429083646
OTX2	0.0	0.7579340842955646	0.0
OVOL1	0.0	0.001692178666290025	0.0006238007728707551
PADI1	0.0	0.0006972187060626615	0.0003505058805026603
PAK3	0.003623882837259932	0.151603291538256	0.0022344944027250886
PAMR1	0.0	0.0076666909055350604	0.0736628200728224
PAPPA	0.014159587604894532	0.0019837984460458953	0.026869726666778063
PAX1	0.0	0.0	0.0
PAX2	0.0	0.008959741371471801	0.0
PAX3	0.0	0.011847673458372678	0.029594576539161636
PAX5	0.03247349667270447	0.001725329471468523	0.0005756842636898087
PAX6	0.1689665250187277	1.2464792985347508	0.0033705443169538595
PAX7	0.0	0.012810684782758331	0.0
PAX8	0.03003868612330944	0.0016997332063030807	0.0012398257861673987
PAX9	0.0	0.0	0.0014872311471406518
PCDH19	0.0008561590540985462	0.1060672275810157	0.016708276108343658
PCDH8	0.0	0.1838318349617094	0.0
PCDHGA1	0.029025777813071058	0.5725852914790132	0.40578397695033297
PCDHGA10	0.013694667869931064	0.2198438783974716	0.15560801203437166
PCDHGA11	0.009962886206907773	0.19549454017032267	0.13521343955667828
PCDHGA12	0.008378373308573618	0.1725768643351486	0.12364901016003912
PCDHGA2	0.026597163338609116	0.5418635646521165	0.38597635894736965
PCDHGA3	0.027544023244017633	0.5406826871984949	0.38598210411305256
PCDHGA5	0.0268317155494766	0.49752922372106845	0.35478513159633784
PCDHGA6	0.03223786854297946	0.4658787864525706	0.33134595859763427
PCDHGA7	0.028506973042255853	0.44923963660926536	0.3206986615373825
PCDHGA8	0.01589138657077813	0.3200525626819525	0.22829004207811232
PCDHGB1	0.026760828936049537	0.5384605096517521	0.38340862629257455
PCDHGB2	0.031150192616122726	0.5133727516142468	0.3657003588696394
PCDHGB4	0.020053620294390315	0.37133659226686533	0.2648056650311309
PCDHGB6	0.01817247899126752	0.24525847093281802	0.1745478383424325
PCDHGB7	0.010841167211257923	0.2152736287913658	0.15268118426363317
PCDHGC3	0.0086426095747145	0.17837236733714246	0.12381756207739292
PCK1	0.0	0.004367580719045786	0.021441428457492532
PDE1B	0.10058135859891791	0.09468566949441048	0.03669286273912783
PDE1C	0.00011205039386995854	0.05373701673845904	0.13824263530047856
PDE2A	0.025840971090995694	0.5990248279775606	0.6085144812517924
PDE4A	0.04470904413800256	0.12603571393372118	0.14525235728769417
PDGFB	0.037178050090233755	0.09024395933946597	0.19315281688050284
PDGFRA	0.0	0.2264459652195812	0.2432171393676014
PDX1	0.0	0.0	0.0
PDYN	0.0	0.1768763292363833	0.0
PEAR1	0.0049554685332181695	0.02795479035372224	0.12664200545023116
PEBP4	0.030064947837372666	0.09840503273210893	0.9206474353737335
PHACTR1	0.016802614682772297	0.0810780238704924	0.038068354319946554
PHACTR3	0.0013091849315949734	0.48947175300541174	0.30647417391451404
PHF21B	0.0	0.27202275894424766	0.016261659002711107
PHF24	0.0011982006527476278	0.07528890433750549	0.004151180193057177
PHOX2A	0.00847472261346846	0.0026782797551685943	0.006566273900029148
PHOX2B	0.0	0.0	0.04996313838643588
PITX2	0.0	0.002332512901853963	0.05921374870835603
PITX3	0.0	0.0021012097282779	0.022646887945187263
PKD2L1	0.0024806109409093273	0.0013139191344997702	0.0005384363904401363
PKNOX2	0.0	0.1776416093328275	0.157092711449133
PKP1	0.0	0.016395651879297948	0.002437745821264484
PLCH2	0.13808420056643822	0.054776879005904444	0.002762902300168173
PLEKHD1	0.01005705828029471	0.0004895546050926496	0.0013661604051068332
PLXNA4	0.032379880152884115	0.2297481004387146	0.23402025925460987
PLXNC1	0.05861689892787606	0.09664590412631296	0.035955583298186745
PNPLA5	0.0	0.00567065741704683	0.00044137246882180537
POM121L2	0.003315586006845219	0.003315586006845219	0.0
POU2F2	0.09524537548471024	0.07198703401930999	0.010328669210201626
POU2F3	0.00479467437632652	0.017656212267101283	0.003934414499797432
POU3F2	0.0	1.0767185029693451	0.01214298714606549
POU3F3	0.0	0.5684228613309917	0.0053694483605195905
POU4F1	0.0004405524640568164	0.02369259301803552	0.0
POU4F2	0.0	0.0	0.0
POU4F3	0.02301972595370269	0.009802962678020484	0.0
PPIE	0.10485915822672259	0.07385674987320817	0.0688159432749069
PPP1R14C	0.0	0.04162175455690737	0.22292426478486307
PPP2R2C	0.0011364424705717327	0.41665187464556674	0.17986197984841576
PPP5D1	0.004144096125637605	0.027130606826762084	0.010025233612728317
PRAC1	0.0	0.0	0.0
PRDM12	0.003547080406556579	0.01369086468094047	0.002847359172376876
PRDM13	0.0	0.0	0.0
PRDM14	0.008422666572709155	0.0	0.0012545302220064263
PRDM16	0.0016816171658457246	0.38725460953386576	0.1313099663389891
PRDM6	0.0	0.038423985302936475	0.07372014138154095
PRDM8	0.1865139659323297	0.08053234048046014	0.055483113764651856
PRKCG	0.006742750715982046	0.07768233802832235	0.0019706445164615095
PRLHR	0.0	0.004750014717946144	0.0
PRMT8	0.003084122997586136	0.09124650506714635	0.03317681036614597
PROK2	0.009016591729766505	0.023526100652795038	0.0033986838020425287
PROKR1	0.0009185176966563516	0.0029077786271766858	0.00030889956976885055
PROX1	0.0010781444481362066	0.27720820514472305	0.30407274823389246
PRRT4	0.028671404336160153	0.06405163792245651	0.0272979547267209
PRRX1	0.0	0.1076522687783872	0.3764307583804773
PRRX2	0.0006069181041196354	0.002113245104392967	0.061043222024490564
PRSS16	0.00660882848745336	0.01859315435800649	0.027065252139458706
PRTN3	0.07812791297929082	0.003302214012948845	0.0006927123461636331
PSD2	0.005638523204045567	0.2855059488193453	0.002014217802864286
PTF1A	0.0	0.011182545095758247	0.0
PTH1R	0.0022593072895041554	0.043581208321668695	0.17506275391086215
PTHLH	0.002210042332564132	0.013361035867371897	0.037298658693462675
PTPN5	0.00043002032851374836	0.11620623935211469	0.04381163602900649
PTPRN2	0.08162156393828399	0.537739047826259	0.18070580704197134
PVALB	0.0	0.05349043069390778	0.0
PYY	0.004819239090299413	0.003043106059324475	0.0017091946462886496
RAB37	0.2562707455347114	0.015866031184330553	0.0494209885539501
RAET1G	0.0	0.0010982135481012476	0.005817000062581653
RAET1L	0.0	0.0032962629389632933	0.0012355199449653792
RAI2	0.04293139634626679	0.13260143855865433	0.18100922659726634
RANBP17	0.0010493641106024243	0.03289189860468749	0.00708263239827321
RAP1GAP	0.0033070824109416503	0.17561945505103743	0.1479936169511187
RAP1GAP2	0.07779840959398031	0.039950121024568845	0.10261918830662291
RASGEF1A	0.011416328088037487	0.06439752322923435	0.05680062122974826
RASGRF1	0.004607179854556679	0.189562933083364	0.003793745159813546
RAX	0.0	0.0070487405395392895	0.0
RBBP8NL	0.0	0.0	0.0
RBFOX1	0.0	0.06390533479523852	0.09603143566806173
RBFOX3	0.282304769031728	0.5584516861911164	0.009602825235686823
RBM20	0.014168141541098057	0.0037297324704878747	0.1485180672868893
RESP18	0.0	0.016607620907313245	0.0
RET	0.0010919851181432816	0.0050454025312918795	0.01972770679202887
RFX4	0.0019239919935267872	0.5322495789986884	0.0005792104180972705
RGAG1	0.0	0.02051163649952697	0.007363491199904188
RGMA	0.0005395798828620831	0.2914076698719553	0.13475172385109271
RGS20	0.05564776271004852	0.19312757430770125	0.009816089416356751
RGS6	0.0008258981985519767	0.035317936413450726	0.07708255045084016
RHCG	0.0	0.06349032482845657	0.050644013959440654
RIMS4	0.0	0.14010423629568292	0.025605850901107213
RIPK3	0.0713241847198585	0.0020391657005427322	0.036395337502353506
RIPK4	0.045914064622448965	0.04601671575524066	0.07522070227809903
RNF220	0.8591534166072028	0.7297715790618495	0.7794451112832022
ROBO3	0.4749940590389017	0.5303821121966975	0.44149834698155926
RPH3A	0.002476752270765472	0.18126988995746143	0.0002381113100910758
RSPO1	0.0	0.0	0.008311733876384682
RSPO4	0.013389063813851547	0.04108390774605756	0.018226952230743814
RTBDN	0.0	0.035464707079879816	0.0018029830452739074
RTN4RL1	0.0006491582634247126	0.05291802267209244	0.09472956303391278
RTN4RL2	0.00879892511476278	0.04982638591589132	0.017968406741886316
RUNX3	0.40023584476178736	0.021659746267318043	0.025327866475209238
RXRG	0.0	0.37251740593808913	0.07305338772026997
RYR3	0.012310783136837688	0.03546517522084543	0.001259149839359688
SALL1	0.0	0.38337157992614007	0.03665378416762881
SALL3	0.000729386721972826	0.2859750024036311	0.005641456785934294
SAMD11	0.050084661682464005	0.017076459668327448	0.09926945741672732
SATB2	0.009337991018789411	0.1494739166582319	0.09311070372083105
SCARA5	0.0	0.004912990109007061	0.3086168117229496
SCARF2	0.056168752858314706	0.05756887555785544	0.052117899842041404
SCN2B	0.0008119865588121664	0.015426436196337014	0.06515090634162071
SCN4B	0.0	0.17304148588675386	0.3141733541209242
SCN5A	0.010837325109707634	0.03142543475505928	0.3062674053267977
SCNN1G	0.0	0.00044858490260639064	0.0021538548254508806
SCRG1	0.0	1.2138877852198766	0.5577261440074945
SCRT2	0.0	0.5636835525490311	0.0
SCUBE1	0.0016994221483144203	0.06654761941009345	0.012588458209672818
SCUBE3	0.03451601686684076	0.04001821644830727	0.030543145719120108
SDK2	0.09755424925229575	0.11818156513382401	0.03070507461589549
SEMA5B	0.008398770839683042	0.6090200851283798	0.13226945205395696
SEPT5	0.020905398668967925	0.3243942229745839	0.2912407656201489
SERTAD4	0.0	0.07119394366569406	0.03518273754351977
SEZ6	0.06843646301225982	0.39325843663744287	0.0011731970541891215
SEZ6L	0.0074820132158804325	0.35590981976721536	0.005264806864395635
SFRP1	0.006662486027760785	0.5772417937571457	0.46803880293039934
SFRP2	0.004996458700114751	0.28433586849215237	0.060421103715702196
SFTA3	0.0	0.16684409856558172	0.0
SH3RF3	0.06206362504191387	0.08339664595265513	0.06533930119674171
SHANK1	0.006832239756496637	0.3654183825032407	0.06434530967169896
SHANK2	5.1739616032258395e-05	0.09178466114373365	0.0017307672839785568
SHH	0.04489308418953588	0.046039951198193325	0.0
SHISA7	0.005039155660777202	0.2785676623799253	0.003390281564827232
SHISA8	0.0	0.0093148318328983	0.0093148318328983
SHOX	0.0	0.0	0.0007383218313131374
SHOX2	0.0	0.003684663311692068	0.3308311539725951
SHTN1	0.06655126368188709	0.6495124072407439	0.15392737865303527
SIM1	0.0	0.0	0.0
SIM2	0.09936111361976992	0.0038366527645986937	0.007104044640302872
SIX1	0.0	0.005041331201807996	0.03126728217438147
SIX2	0.0	0.019220906035844705	0.18723990036477983
SIX3	0.0	1.8406597261169508	0.0
SIX6	0.0	0.0	0.0
SKAP1	0.7827861442542637	0.01834212423915069	0.051265480239114265
SKOR1	0.15055499181682036	0.05880277814786056	0.021311205946452652
SKOR2	0.0	0.0	0.0
SLC12A5	0.004851539139427331	0.3481247627788892	0.01674457091874372
SLC17A7	0.0025817607822164503	0.0744752273437903	0.06864919051934666
SLC17A9	0.06719206720823503	0.008161887846275988	0.047570886045270586
SLC18A2	0.1300572062917058	0.021383162355988215	0.006141177473034033
SLC18A3	0.0	0.03776246291910802	0.007267014694899812
SLC1A2	0.016776155198795842	0.19689760837274117	0.01512312157785517
SLC24A4	0.013217982355845459	0.003711331077970101	0.015972195492178088
SLC25A48	0.0	0.03587727327828305	0.00343806318010379
SLC26A10	0.0013643772566954491	0.21855611012589196	0.1598749287227666
SLC26A9	0.0	0.0011473206239477295	0.08018367149921009
SLC30A2	0.0003751728649687097	0.00018786697093726588	0.017269311299390373
SLC30A3	0.008620299603779111	0.04445359396876537	0.19761796127690662
SLC32A1	0.0	1.6114242869506554	0.0
SLC35F3	0.0006473430952426845	0.012660780480174088	0.0004544826062901602
SLC6A1	0.0	0.347390027494441	0.09327330806226969
SLC6A11	0.0	0.26074807680483353	0.001920004470412508
SLC6A12	0.0008463841773821901	0.10475373009326289	0.00866547942896325
SLC6A17	0.0038204285927328926	0.4417421870866458	0.006085677657816475
SLC6A19	0.0	0.0	8.819863954244179e-05
SLC6A2	0.0	0.0	0.00018833213823170406
SLC6A3	0.002886585957841238	0.0011884784319221829	0.0011884784319221829
SLC6A5	0.0	0.0009628830753881234	0.0014428869951227726
SLC8A2	0.009915870925688233	0.38046603388320355	0.008825747502977762
SLC8A3	0.0020667960517035166	0.05766601822891848	0.0023329461085584793
SLC9A3	0.40930745622756104	0.0748954405747198	0.06465620689843293
SLCO4A1	0.016048244257144594	0.021916996868734367	0.07732393831354012
SLFN12L	0.5340266548958871	0.0	0.04320396838207366
SLIT1	0.025760729441020088	0.6358606121618496	0.010227984320702781
SLIT3	0.0	0.03102540942694223	0.1670204512086635
SMARCD3	0.09065340289133683	0.21369182541871806	0.20360508034225658
SMOC1	0.00038366204371573107	0.15372105549020768	0.09264269992466954
SMOC2	0.0	0.033057191958780895	0.08576348687022405
SMUG1	0.06861740920621091	0.13985435140878003	0.16355116366327113
SNCB	0.0	0.22888483342910837	0.12673360438212602
SORCS2	0.006443607303680387	0.256332383767451	0.11850963454633508
SORCS3	0.08354738868862496	0.18315426177944089	0.006357749065170294
SOX14	0.0	0.06304437679448636	0.0
SOX17	0.0	0.09264024248550976	0.5488083874650685
SOX18	0.006398031429927282	0.06665531813277116	0.15486872695424048
SOX2	0.00044162120556442405	0.28143113414836546	0.036192746495803466
SOX3	0.0	0.2201747622425539	0.0016539478369677657
SOX7	0.08023464023941412	0.07858799372044267	0.18982965309910296
SOX9	0.0	0.2977393343542321	0.15551855146686208
SP5	0.0	0.04704409763893818	4.449555380920051e-05
SP6	0.024863191189944775	0.0029446774505224485	0.030377056969683403
SP8	0.0	0.8219454665538963	0.0
SP9	0.0	0.4395619745015972	0.0
SPAG6	0.0013831628212356642	0.0029221807787554463	0.000968744533079911
SPEG	0.08000569447134535	0.15006690698897865	0.2529825490833054
